"Id","R","Nome","Squadra","Pv","Mv","Fm","Gf","Gs","Rp","Rc","R+","R-","Ass","Amm","Esp","Au"
"662","D","Alex Sandro","Juventus","23","5.61","5.52","0","0","0","0","0","0","1","4","1","0"
"1868","D","Murru","Sampdoria","17","5.56","5.47","0","0","0","0","0","0","0","3","0","0"
"1898","D","Sampirisi","Monza","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2104","D","Bereszynski","Napoli","17","5.71","5.71","0","0","0","0","0","0","1","2","0","0"
"2130","D","Hateboer","Atalanta","17","5.88","5.91","1","0","0","0","0","0","1","7","0","0"
"2174","D","Venuti","Fiorentina","16","5.72","5.66","0","0","0","0","0","0","0","2","0","0"
"2184","D","Gravillon","Torino","5","5.9","5.7","0","0","0","0","0","0","0","2","0","0"
"2300","D","Leverbe","Sampdoria","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2312","D","Hristov","Spezia","8","5.69","5.69","0","0","0","0","0","0","0","0","0","0"
"2355","D","Marlon","Monza","24","5.73","5.46","0","0","0","0","0","0","0","7","1","1"
"2633","D","Kjaer","Milan","14","5.96","5.82","0","0","0","0","0","0","0","4","0","0"
"2728","D","Pellegrini Lu.","Lazio","3","6.17","5.83","0","0","0","0","0","0","0","3","0","0"
"2745","D","Calabresi","Lecce","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4374","D","Walukiewicz","Empoli","9","5.89","5.89","0","0","0","0","0","0","0","0","0","0"
"4432","D","Okoli","Atalanta","14","5.71","5.61","0","0","0","0","0","0","0","3","0","0"
"4758","D","Benkovic","Udinese","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4934","D","Lovato","Salernitana","14","5.57","5.5","0","0","0","0","0","0","0","2","0","0"
"4946","D","Frabotta","Lecce","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4979","D","Ayhan","Sassuolo","8","5.62","5.56","0","0","0","0","0","0","0","1","0","0"
"4982","D","Erlic","Sassuolo","27","5.7","5.59","0","0","0","0","0","0","0","2","0","1"
"5479","D","Ceccaroni","Lecce","2","6","6","0","0","0","0","0","0","0","0","0","0"
"5764","D","Coppola D.","Verona","16","5.81","5.66","0","0","0","0","0","0","0","5","0","0"
"5804","D","Cacace","Empoli","10","5.65","5.6","0","0","0","0","0","0","0","1","0","0"
"5860","D","Ravanelli","Cremonese","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5891","D","Quagliata","Cremonese","16","5.75","5.75","0","0","0","0","0","0","1","0","1","0"
"6021","D","Abankwah","Udinese","1","6.5","6.5","0","0","0","0","0","0","0","0","0","0"
"6023","D","Guessand A.","Udinese","1","6.5","6.5","0","0","0","0","0","0","0","0","0","0"
"6039","D","Cabal","Verona","9","5.89","5.72","0","0","0","0","0","0","0","3","0","0"
"52","D","Oikonomou","Sampdoria","6","5.83","5.58","0","0","0","0","0","0","0","3","0","0"
"73","D","Gagliolo","Salernitana","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","D","Radovanovic","Salernitana","10","5.4","5.25","0","0","0","0","0","0","0","1","1","0"
"139","D","Dermaku","Lecce","1","5.5","5.5","0","0","0","0","0","0","0","0","0","0"
"144","D","Tonelli","Empoli","1","5.5","5.5","0","0","0","0","0","0","0","0","0","0"
"259","D","Murillo","Sampdoria","16","5.53","5.22","0","0","0","0","0","0","0","4","1","1"
"770","D","Pezzella Giu.","Lecce","14","5.71","5.71","0","0","0","0","0","0","1","2","0","0"
"2016","D","Fazio","Salernitana","12","5.67","5.79","1","0","0","0","0","0","0","1","1","0"
"2180","D","Karsdorp","Roma","12","5.71","5.71","0","0","0","0","0","0","0","0","0","0"
"2252","D","Marchizza","Sassuolo","5","6.1","6","0","0","0","0","0","0","0","1","0","0"
"2279","D","Romagna","Sassuolo","1","5.5","5.5","0","0","0","0","0","0","0","0","0","0"
"2446","D","Donati","Monza","8","5.81","5.94","1","0","0","0","0","0","0","2","1","0"
"2668","D","Retsos","Verona","2","5.5","5.5","0","0","0","0","0","0","0","0","0","0"
"2746","D","Dijks","Bologna","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4401","D","Gabbia","Milan","9","5.5","5.39","0","0","0","0","0","0","0","2","0","0"
"4960","D","Tuia","Lecce","7","6.07","6","0","0","0","0","0","0","0","1","0","0"
"4983","D","Ferrer","Spezia","4","5.5","5.5","0","0","0","0","0","0","0","0","0","0"
"5313","D","Dest","Milan","7","5.64","5.64","0","0","0","0","0","0","0","0","0","0"
"5354","D","Ruggeri","Atalanta","10","5.85","5.8","0","0","0","0","0","0","1","3","0","0"
"5399","D","Antov","Monza","6","5.42","5.25","0","0","0","0","0","0","0","2","0","0"
"5603","D","Pongracic","Lecce","9","6","5.89","0","0","0","0","0","0","0","2","0","0"
"5686","D","Soppy","Atalanta","12","5.75","5.88","0","0","0","0","0","0","3","3","0","0"
"5747","D","Ruan","Sassuolo","21","5.64","5.21","0","0","0","0","0","0","0","9","3","1"
"5750","D","Ostigard","Napoli","6","6","5.92","0","0","0","0","0","0","0","1","0","0"
"5833","D","Gila","Lazio","2","5.5","5.5","0","0","0","0","0","0","0","0","0","0"
"5846","D","Bayeye","Torino","1","5.5","5.5","0","0","0","0","0","0","0","0","0","0"
"6013","D","Barbieri","Juventus","2","6","6","0","0","0","0","0","0","0","0","0","0"
"6028","D","Bronn","Salernitana","21","5.57","5.43","0","0","0","0","0","0","0","4","1","0"
"6064","D","Hendry","Cremonese","3","5.83","5.67","0","0","0","0","0","0","0","1","0","0"
"11","D","Conti","Sampdoria","1","6","6","0","0","0","0","0","0","0","0","0","0"
"50","D","Mbaye","Bologna","0","0","0","0","0","0","0","0","0","0","0","0","0"
"76","D","Romagnoli S.","Lecce","4","5.62","5.62","0","0","0","0","0","0","0","0","0","0"
"84","D","Marrone","Monza","2","5.75","5.75","0","0","0","0","0","0","0","0","0","0"
"329","D","Radu","Lazio","0","0","0","0","0","0","0","0","0","0","0","0","0"
"360","D","Paletta","Monza","0","0","0","0","0","0","0","0","0","0","0","0","0"
"454","D","Capradossi","Spezia","0","0","0","0","0","0","0","0","0","0","0","0","0"
"464","D","Florenzi","Milan","4","5.88","5.75","0","0","0","0","0","0","0","1","0","0"
"630","D","Sala","Spezia","3","5.83","5.83","0","0","0","0","0","0","0","1","0","0"
"633","D","Fares","Lazio","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1847","D","Caldara","Spezia","16","5.44","5.12","0","0","0","0","0","0","0","6","0","1"
"2064","D","Veseli","Salernitana","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2208","D","Jaroszynski","Salernitana","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2453","D","Nastasic","Fiorentina","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2737","D","Bettella","Monza","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4438","D","Cassandro","Lecce","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4495","D","Kumbulla","Roma","5","5.4","5.1","0","0","0","0","0","0","0","1","1","0"
"4519","D","Cetin","Lecce","1","5","5","0","0","0","0","0","0","0","0","0","0"
"4521","D","Muldur","Sassuolo","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4870","D","Adopo","Torino","4","5.88","5.75","0","0","0","0","0","0","0","1","0","0"
"4925","D","Carboni A.","Monza","3","5.33","5.33","0","0","0","0","0","0","0","0","0","0"
"4945","D","Calafiori","Roma","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4985","D","Vignali","Spezia","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5424","D","Amey","Bologna","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5456","D","Ferrarini","Monza","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5461","D","Kamenovic","Lazio","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5503","D","Kechrida","Salernitana","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5509","D","Vina","Roma","1","5.5","5.5","0","0","0","0","0","0","0","0","0","0"
"5691","D","Zima","Torino","8","5.81","5.81","0","0","0","0","0","0","0","0","0","0"
"5739","D","De Winter","Empoli","13","5.73","5.62","0","0","0","0","0","0","0","3","0","0"
"5740","D","Zanotti","Inter","1","6","6","0","0","0","0","0","0","0","0","0","0"
"5762","D","Motoc","Salernitana","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5820","D","Bertola","Spezia","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5849","D","Buta","Udinese","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5859","D","Ndiaye","Cremonese","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5861","D","Fiordaliso","Cremonese","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5994","D","Ebosse","Udinese","14","5.64","5.54","0","0","0","0","0","0","0","3","0","0"
"6043","D","Sosa","Bologna","9","5.39","5.28","0","0","0","0","0","0","0","2","0","0"
"6056","D","Guarino","Empoli","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6118","D","Moutinho J.","Spezia","2","5.75","5.75","0","0","0","0","0","0","0","0","0","0"
"6139","D","Zeefuik","Verona","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6149","D","Carboni F.","Monza","2","6.25","6.25","0","0","0","0","0","0","0","0","0","0"
"5839","C","Kvaratskhelia","Napoli","34","6.62","7.96","12","0","0","2","2","0","10","1","0","0"
"632","C","Zaccagni","Lazio","35","6.54","7.44","10","0","0","1","1","0","6","9","0","0"
"645","C","Milinkovic-Savic","Lazio","36","6.25","7.08","9","0","0","0","0","0","8","10","0","0"
"335","C","Felipe Anderson","Lazio","38","6.25","7","9","0","0","0","0","0","3","3","0","0"
"795","C","El Shaarawy","Roma","26","6.37","7.15","7","0","0","0","0","0","1","3","0","0"
"2379","C","Rabiot","Juventus","32","6.3","7.03","8","0","0","0","0","0","4","9","0","0"
"2085","C","Luis Alberto","Lazio","34","6.34","6.93","6","0","0","2","1","1","7","4","0","0"
"2167","C","Orsolini","Bologna","32","6.16","7.09","11","0","0","3","3","0","2","6","2","0"
"4486","C","Strefezza","Lecce","34","6.31","6.97","8","0","0","3","2","1","4","5","0","0"
"5685","C","Koopmeiners","Atalanta","33","6.36","7.14","10","0","0","4","2","2","5","7","0","0"
"1870","C","Barella","Inter","35","6.26","6.86","6","0","0","0","0","0","6","6","0","0"
"5687","C","Vlasic","Torino","34","6.22","6.82","5","0","0","0","0","0","6","1","0","0"
"152","C","Zielinski","Napoli","37","6.3","6.72","3","0","0","0","0","0","8","3","0","0"
"302","C","Pereyra","Udinese","34","6.26","6.69","5","0","0","1","0","1","6","7","0","0"
"332","C","Candreva","Salernitana","35","6.21","6.89","7","0","0","0","0","0","4","1","1","0"
"2848","C","Frattesi","Sassuolo","36","6.26","6.79","7","0","0","0","0","0","0","4","0","0"
"4825","C","Diaz B.","Milan","33","6.18","6.83","6","0","0","0","0","0","5","3","0","0"
"5001","C","Miranchuk","Torino","28","6.23","6.84","4","0","0","0","0","0","5","0","0","0"
"5858","C","Ferguson","Bologna","31","6.24","6.85","7","0","0","0","0","0","0","4","0","0"
"5880","C","Ciurria","Monza","35","6.19","6.81","6","0","0","0","0","0","6","4","0","0"
"236","C","Lazovic","Verona","30","6.25","6.82","4","0","0","0","0","0","5","0","0","0"
"2194","C","Calhanoglu","Inter","33","6.36","6.74","3","0","0","1","1","0","5","3","0","0"
"4479","C","Elmas","Napoli","34","6.15","6.69","6","0","0","1","1","0","3","5","0","0"
"5850","C","Lovric","Udinese","36","6.18","6.71","5","0","0","0","0","0","6","4","0","0"
"2775","C","Ruiz","Napoli","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4220","C","Zambo Anguissa","Napoli","36","6.25","6.6","3","0","0","0","0","0","5","3","0","0"
"5119","C","Samardzic","Udinese","32","6.05","6.59","5","0","0","0","0","0","3","1","0","0"
"5823","C","Baldanzi","Empoli","26","6.15","6.58","4","0","0","0","0","0","0","2","0","0"
"367","C","Bonaventura","Fiorentina","28","6.25","6.71","5","0","0","0","0","0","1","4","1","0"
"2741","C","Pessina","Monza","35","6.14","6.57","5","0","0","3","3","0","3","6","0","0"
"4449","C","Tonali","Milan","33","6.2","6.48","2","0","0","0","0","0","7","7","0","0"
"4711","C","Kostic","Juventus","36","6.11","6.6","3","0","0","0","0","0","10","3","0","0"
"265","C","Brozovic","Inter","26","6.19","6.56","3","0","0","0","0","0","5","9","0","0"
"376","C","Verdi","Verona","22","6.07","6.7","5","0","0","1","1","0","0","3","0","0"
"2002","C","Chiesa","Juventus","21","6.12","6.6","2","0","0","0","0","0","5","2","0","0"
"4287","C","Lobotka","Napoli","38","6.26","6.34","1","0","0","0","0","0","1","2","0","0"
"4465","C","Fagioli","Juventus","23","6.13","6.59","3","0","0","0","0","0","3","3","0","0"
"4427","C","Malinovskyi","Atalanta","12","6","6.38","1","0","0","0","0","0","2","2","0","0"
"4970","C","Messias","Milan","25","6","6.62","5","0","0","0","0","0","2","3","0","0"
"5878","C","Colpani","Monza","24","6.1","6.62","4","0","0","0","0","0","1","1","0","0"
"530","C","Pellegrini Lo.","Roma","32","5.97","6.33","4","0","0","3","2","1","5","5","0","0"
"536","C","Politano","Napoli","23","6.22","6.54","3","0","0","3","2","1","2","1","0","0"
"2077","C","Pasalic","Atalanta","32","5.95","6.41","5","0","0","0","0","0","1","3","0","0"
"2528","C","Matic","Roma","34","6.16","6.32","2","0","0","0","0","0","2","5","0","0"
"2529","C","Mkhitaryan","Inter","31","6.1","6.39","3","0","0","0","0","0","2","4","0","0"
"2638","C","Wijnaldum","Roma","11","6.14","6.68","2","0","0","0","0","0","0","0","0","0"
"2818","C","Bennacer","Milan","28","6.23","6.46","2","0","0","0","0","0","3","5","0","0"
"4658","C","Ikone'","Fiorentina","30","6.03","6.43","4","0","0","0","0","0","2","4","0","0"
"4869","C","Dominguez","Bologna","31","6.26","6.45","3","0","0","0","0","0","2","10","0","0"
"4978","C","Damsgaard","Sampdoria","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5063","C","Radonjic","Torino","26","6.19","6.54","2","0","0","0","0","0","3","1","0","0"
"6054","C","Moro N.","Bologna","25","6.04","6.3","1","0","0","0","0","0","4","1","0","0"
"22","C","De Roon","Atalanta","34","6.1","6.26","3","0","0","0","0","0","0","7","0","0"
"150","C","Saponara","Fiorentina","24","6.06","6.6","4","0","0","0","0","0","3","4","0","0"
"303","C","Pogba","Juventus","5","6","6","0","0","0","0","0","0","0","0","0","0"
"2009","C","Lukic","Torino","15","6.07","6.33","2","0","0","1","1","0","0","4","0","0"
"5007","C","Ilic","Torino","25","6.06","6.34","2","0","0","0","0","0","3","4","0","0"
"5453","C","Ricci S.","Torino","28","6.16","6.3","2","0","0","0","0","0","1","6","0","0"
"5504","C","Coulibaly L.","Salernitana","35","6.06","6.23","3","0","0","0","0","0","3","12","0","0"
"5511","C","Matheus Henrique","Sassuolo","30","5.9","6.27","4","0","0","0","0","0","1","4","0","0"
"1933","C","Mandragora","Fiorentina","28","6.04","6.25","2","0","0","0","0","0","4","8","0","0"
"1978","C","Sensi","Monza","27","6.02","6.26","3","0","0","0","0","0","1","8","0","0"
"2172","C","Barak","Fiorentina","28","5.82","5.96","2","0","0","0","0","0","0","4","0","0"
"2215","C","Veretout","Roma","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6061","C","Oudin","Lecce","25","5.98","6.3","3","0","0","0","0","0","0","3","0","0"
"827","C","Locatelli","Juventus","31","6.15","6.08","0","0","0","0","0","0","2","8","0","0"
"2117","C","Kastanos","Salernitana","22","6.02","6.2","2","0","0","0","0","0","0","4","0","0"
"2432","C","Zakaria","Juventus","2","5.75","5.75","0","0","0","0","0","0","0","0","0","0"
"4377","C","Castrovilli","Fiorentina","12","6.08","6.54","2","0","0","0","0","0","1","3","0","0"
"4459","C","Rovella","Monza","25","6.1","6.16","1","0","0","0","0","0","2","6","1","0"
"4892","C","Saelemaekers","Milan","29","5.91","6.17","2","0","0","0","0","0","2","1","0","0"
"4965","C","Marin","Empoli","32","5.98","6.2","2","0","0","0","0","0","4","7","0","0"
"5422","C","Zalewski","Roma","32","5.98","6.16","2","0","0","0","0","0","1","3","0","0"
"5451","C","Bajrami","Sassuolo","36","5.83","6.01","2","0","0","0","0","0","1","1","0","0"
"5792","C","Ederson D.s.","Atalanta","34","5.94","6","1","0","0","0","0","0","1","4","0","0"
"5870","C","Hjulmand","Lecce","35","6.1","6.03","0","0","0","0","0","0","3","9","1","0"
"5995","C","De Ketelaere","Milan","27","5.74","5.74","0","0","0","0","0","0","1","2","0","0"
"6025","C","Vilhena","Salernitana","32","5.86","6.19","4","0","0","0","0","0","1","5","0","0"
"6112","C","Iling Junior","Juventus","8","6.19","6.62","1","0","0","0","0","0","1","1","0","0"
"181","C","Vecino","Lazio","30","5.95","6.05","2","0","0","0","0","0","0","6","0","0"
"788","C","Freuler","Atalanta","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2766","C","Zaniolo","Roma","13","5.81","5.88","1","0","0","0","0","0","0","4","0","0"
"2825","C","Bourabia","Spezia","37","5.91","6","1","0","0","0","0","0","2","3","0","0"
"2857","C","Traore' Hj.","Sassuolo","11","5.77","6","0","0","0","0","0","0","3","1","0","0"
"4896","C","Maldini","Spezia","15","6.07","6.43","2","0","0","0","0","0","0","1","0","0"
"5423","C","Bove","Roma","17","6.03","6.15","1","0","0","0","0","0","0","2","0","0"
"5844","C","Thorstvedt","Sassuolo","25","6","6.2","2","0","0","0","0","0","1","5","0","0"
"779","C","Cristante","Roma","36","5.99","5.89","1","0","0","1","0","1","1","7","1","0"
"2253","C","Bandinelli","Empoli","35","5.89","5.91","2","0","0","0","0","0","0","10","0","0"
"2392","C","Walace","Udinese","37","5.95","5.89","0","0","0","0","0","0","1","6","0","0"
"2625","C","Soriano","Bologna","23","6.02","6.26","1","0","0","0","0","0","3","1","0","0"
"4393","C","Schouten","Bologna","31","5.97","5.92","0","0","0","0","0","0","2","3","0","1"
"4515","C","Agudelo","Spezia","34","5.93","5.88","0","0","0","0","0","0","1","5","0","0"
"5286","C","Akpa Akpro","Empoli","24","6.04","6","1","0","0","0","0","0","1","6","2","0"
"5329","C","Makengo","Udinese","15","6","6","0","0","0","0","0","0","1","2","0","0"
"5688","C","Harroui","Sassuolo","17","5.94","6.24","2","0","0","0","0","0","0","2","0","0"
"5869","C","Blin","Lecce","34","5.94","5.91","1","0","0","0","0","0","0","8","0","0"
"333","C","Cataldi","Lazio","28","5.98","5.93","0","0","0","0","0","0","1","5","0","0"
"526","C","Duncan","Fiorentina","21","5.88","5.95","1","0","0","0","0","0","0","3","0","0"
"697","C","Cuadrado","Juventus","30","5.85","5.92","1","0","0","0","0","0","3","6","1","0"
"2008","C","Linetty","Torino","29","5.95","5.93","1","0","0","0","0","0","0","8","0","0"
"2144","C","Coulibaly M.","Salernitana","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2778","C","Stulac","Empoli","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2839","C","Sottil","Fiorentina","16","5.97","6.06","0","0","0","0","0","0","2","1","0","0"
"4178","C","Ascacibar","Cremonese","13","6.04","6","0","0","0","0","0","0","0","1","0","0"
"4973","C","Mckennie","Juventus","15","5.7","5.97","1","0","0","0","0","0","1","0","0","0"
"4992","C","Gyasi","Spezia","35","5.77","5.8","2","0","0","0","0","0","0","10","0","0"
"5287","C","Arslan","Udinese","29","5.86","5.91","1","0","0","0","0","0","0","3","0","0"
"5705","C","Galdames","Cremonese","12","5.88","6.12","1","0","0","0","0","0","1","2","0","0"
"5813","C","Miretti","Juventus","25","5.96","6.02","0","0","0","0","0","0","2","2","0","0"
"5863","C","Castagnetti","Cremonese","24","5.88","5.88","0","0","0","0","0","0","1","2","0","0"
"5999","C","Gonzalez J.","Lecce","34","5.96","5.91","1","0","0","0","0","0","1","8","0","1"
"27","C","Grassi","Empoli","20","5.92","5.85","0","0","0","0","0","0","0","3","0","0"
"148","C","Krunic","Milan","22","5.95","5.82","0","0","0","0","0","0","1","8","0","0"
"2161","C","Haas","Empoli","24","5.88","5.96","1","0","0","0","0","0","0","2","0","0"
"2334","C","Leris","Sampdoria","32","5.88","5.8","1","0","0","0","0","0","1","13","0","0"
"2391","C","Ekdal","Spezia","29","5.88","5.78","0","0","0","0","0","0","0","4","1","0"
"2789","C","Meite'","Cremonese","30","5.82","5.77","0","0","0","0","0","0","1","5","0","0"
"4342","C","Duda","Verona","14","5.82","5.68","0","0","0","0","0","0","0","4","0","0"
"4364","C","Gaetano","Napoli","4","6.12","6.88","1","0","0","0","0","0","0","0","0","0"
"4408","C","Esposito Sa.","Spezia","14","5.75","5.82","1","0","0","0","0","0","0","3","1","0"
"4681","C","Lopez M.","Sassuolo","30","5.93","5.75","0","0","0","0","0","0","0","11","0","0"
"4890","C","Tameze","Verona","37","5.81","5.77","0","0","0","0","0","0","0","3","0","0"
"5298","C","Pobega","Milan","14","5.96","6.25","2","0","0","0","0","0","0","4","0","0"
"5784","C","Aebischer","Bologna","26","5.87","5.9","1","0","0","0","0","0","0","4","0","0"
"5798","C","Bohinen","Salernitana","19","5.82","5.82","0","0","0","0","0","0","0","0","0","0"
"5812","C","Terracciano F.","Verona","13","6.08","6.12","0","0","0","0","0","0","1","2","0","0"
"5834","C","Marcos Antonio","Lazio","12","6","6.25","1","0","0","0","0","0","1","2","0","0"
"5884","C","Ranocchia F.","Monza","12","6.17","6.42","1","0","0","0","0","0","0","1","0","0"
"6033","C","Normann","Lecce","0","0","0","0","0","0","0","0","0","0","0","0","0"
"468","C","Paredes","Juventus","20","5.78","5.78","1","0","0","0","0","0","0","6","1","0"
"557","C","Benassi","Cremonese","17","5.82","5.79","0","0","0","0","0","0","0","1","0","0"
"666","C","Machin","Monza","21","5.9","5.9","0","0","0","0","0","0","2","4","0","0"
"2154","C","Vignato","Empoli","10","6","6.35","1","0","0","0","0","0","1","1","0","0"
"4260","C","Winks","Sampdoria","20","5.78","5.72","0","0","0","0","0","0","0","2","0","0"
"4522","C","Amrabat","Fiorentina","28","6","5.84","0","0","0","0","0","0","1","11","0","0"
"5457","C","Maleh","Lecce","21","5.81","5.76","0","0","0","0","0","0","1","5","0","0"
"5674","C","Basic","Lazio","14","6","6.18","1","0","0","0","0","0","0","2","0","0"
"5735","C","Volpato","Roma","6","6","6.67","1","0","0","0","0","0","1","0","0","0"
"5879","C","Vignato S.","Monza","2","6.25","6.75","0","0","0","0","0","0","1","0","0","0"
"6010","C","Fazzini","Empoli","15","5.9","5.8","0","0","0","0","0","0","0","4","0","0"
"238","C","Rincon","Sampdoria","34","5.6","5.53","0","0","0","0","0","0","2","7","1","0"
"600","C","Verre","Sampdoria","16","5.66","5.53","0","0","0","0","0","0","0","5","0","0"
"1995","C","Djuricic","Sampdoria","32","5.58","5.72","3","0","0","0","0","0","0","9","0","0"
"4143","C","Ndombele'","Napoli","18","5.89","5.97","1","0","0","0","0","0","0","5","0","0"
"4285","C","Arthur","Juventus","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4349","C","Nicolussi Caviglia","Salernitana","11","5.73","5.91","1","0","0","0","0","0","0","2","0","0"
"4475","C","Majer","Lecce","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4498","C","Henderson L.","Empoli","23","5.83","5.67","0","0","0","0","0","0","1","9","0","0"
"4701","C","Cuisance","Sampdoria","11","5.68","5.64","0","0","0","0","0","0","0","1","0","0"
"4884","C","Carles Perez","Roma","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4885","C","Villar","Sampdoria","14","5.68","5.61","0","0","0","0","0","0","0","2","0","0"
"5776","C","Ceide","Sassuolo","14","5.89","5.96","0","0","0","0","0","0","1","0","0","0"
"5857","C","Pickel","Cremonese","33","5.7","5.64","1","0","0","0","0","0","0","8","1","0"
"5886","C","Bistrovic","Lecce","10","5.8","5.8","0","0","0","0","0","0","0","0","0","0"
"6117","C","Tahirovic","Roma","7","6","5.93","0","0","0","0","0","0","0","1","0","0"
"1976","C","Mazzitelli","Monza","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011","C","Miguel Veloso","Verona","21","5.93","5.69","0","0","0","0","0","0","0","6","0","1"
"4376","C","Zurkowski","Spezia","10","5.7","5.75","0","0","0","0","0","0","1","1","0","0"
"4501","C","Obiang","Sassuolo","13","5.88","5.81","0","0","0","0","0","0","0","2","0","0"
"4921","C","Askildsen","Lecce","15","5.7","5.6","0","0","0","0","0","0","0","3","0","0"
"4975","C","Escalante","Cremonese","9","5.61","5.5","0","0","0","0","0","0","0","0","1","0"
"5397","C","Kovalenko","Spezia","13","5.92","5.88","0","0","0","0","0","0","0","1","0","0"
"5486","C","Crnigoj","Salernitana","6","5.83","5.75","0","0","0","0","0","0","0","1","0","0"
"5772","C","Pyyhtia","Bologna","3","6","6.33","0","0","0","0","0","0","1","0","0","0"
"6024","C","Sulemana I.","Verona","13","5.92","5.77","0","0","0","0","0","0","0","4","0","0"
"6058","C","Camara Ma.","Roma","10","5.95","5.8","0","0","0","0","0","0","0","3","0","0"
"6162","C","Abildgaard","Verona","9","5.61","5.5","0","0","0","0","0","0","0","2","0","0"
"434","C","Jajalo","Udinese","2","6","6","0","0","0","0","0","0","0","0","0","0"
"801","C","Gagliardini","Inter","13","5.62","5.46","0","0","0","0","0","0","0","3","1","0"
"2274","C","Valoti","Monza","7","5.71","5.71","0","0","0","0","0","0","0","1","0","0"
"2639","C","Bakayoko","Milan","1","5.5","5.5","0","0","0","0","0","0","0","0","0","0"
"4988","C","Maggiore","Salernitana","15","5.8","5.73","0","0","0","0","0","0","0","2","0","0"
"5719","C","Asllani","Inter","13","5.92","5.85","0","0","0","0","0","0","0","2","0","0"
"5788","C","Sabiri","Sampdoria","18","5.78","5.81","2","0","0","2","1","1","0","5","0","0"
"5998","C","Zerbin","Napoli","4","5.75","5.62","0","0","0","0","0","0","0","1","0","0"
"6005","C","Ilkhan","Sampdoria","6","5.83","5.75","0","0","0","0","0","0","0","1","0","0"
"6131","C","Paoletti","Sampdoria","7","5.79","5.71","0","0","0","0","0","0","0","1","0","0"
"6142","C","Cipot","Spezia","5","6","6","0","0","0","0","0","0","0","0","0","0"
"6157","C","Malagrida","Sampdoria","3","6","5.83","0","0","0","0","0","0","0","2","0","0"
"21","C","D'alessandro","Monza","6","6.25","6.08","0","0","0","0","0","0","0","2","0","0"
"58","C","Diawara","Roma","0","0","0","0","0","0","0","0","0","0","0","0","0"
"173","C","Capezzi","Salernitana","0","0","0","0","0","0","0","0","0","0","0","0","0"
"694","C","Baez","Cremonese","2","5.75","5.75","0","0","0","0","0","0","0","0","0","0"
"1851","C","Molina S.","Monza","5","5.5","5.4","0","0","0","0","0","0","0","1","0","0"
"1901","C","Barberis","Monza","5","5.6","5.8","0","0","0","0","0","0","1","0","0","0"
"2286","C","Crociata","Empoli","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2742","C","Valzania","Cremonese","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2804","C","Scozzarella","Monza","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2835","C","Kingsley","Bologna","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2855","C","Vieira","Torino","15","5.63","5.53","0","0","0","0","0","0","0","3","0","0"
"4411","C","Agoume","Inter","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4725","C","Demme","Napoli","2","5.75","5.75","0","0","0","0","0","0","0","0","0","0"
"4943","C","Horvath","Torino","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4987","C","Bartolomei","Cremonese","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5312","C","Leo' Sena","Spezia","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5420","C","Darboe","Roma","0","0","0","0","0","0","0","0","0","0","0","0","0"
